Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Lubbock, TX",Top CEL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Austin, TX",Top CDL Municipality,303,77.30%,1005,87.62%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Waco-Temple-Bryan, TX",Top CDL Municipality,20,5.10%,23,2.01%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","San Antonio, TX",Top CDL Municipality,17,4.34%,22,1.92%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Houston, TX",Top CDL Municipality,16,4.08%,20,1.74%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Dallas-Ft. Worth, TX",Top CDL Municipality,12,3.06%,24,2.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Orlando-Daytona Beach-Melbourne, FL",Top CDL Municipality,4,1.02%,4,0.35%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Lafayette, LA",Top CDL Municipality,2,0.51%,5,0.44%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Phoenix, AZ",Top CDL Municipality,2,0.51%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Los Angeles, CA",Top CDL Municipality,2,0.51%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Champaign & Springfield-Decatur, IL",Top CDL Municipality,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Atlanta, GA",Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Leon,Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",Bahia de Banderas,Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Green Bay-Appleton, WI",Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","San Francisco-Oakland-San Jose, CA",Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Monterey-Salinas, CA",Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Abilene-Sweetwater, TX",Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Odessa-Midland, TX",Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Lubbock, TX",Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622","Denver, CO",Top CDL Municipality,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",TX,Top CEL Province,362,92.35%,1108,96.60%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",FL,Top CEL Province,4,1.02%,4,0.35%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",CA,Top CEL Province,4,1.02%,4,0.35%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",LA,Top CEL Province,3,0.77%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",,Top CEL Province,3,0.77%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",KS,Top CEL Province,2,0.51%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",AZ,Top CEL Province,2,0.51%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",OK,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",MS,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",WI,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",WA,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",SD,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",KY,Top CEL Province,1,0.26%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",MI,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",NM,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",PA,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",CO,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",GA,Top CEL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",IL,Top CEL Province,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",TX,Top CDL Province,374,95.41%,1116,97.30%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",FL,Top CDL Province,5,1.28%,5,0.44%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",CA,Top CDL Province,5,1.28%,5,0.44%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",LA,Top CDL Province,3,0.77%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",KS,Top CDL Province,2,0.51%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",AZ,Top CDL Province,2,0.51%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",,Top CDL Province,2,0.51%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",OK,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",MS,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",WI,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",WA,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",SD,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",KY,Top CDL Province,1,0.26%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",MI,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",NM,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",PA,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",CO,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",GA,Top CDL Province,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",IL,Top CDL Province,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Total CEL,CEL Distance,2816,"",3514,100.00%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Median distance traveled from CEL,CEL Distance,16.2532,"",,
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives within 1 mi,CEL Distance,29,1.03%,69,1.96%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives between 1 and 2 mi,CEL Distance,52,1.85%,62,1.76%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives between 2 and 3 mi,CEL Distance,56,1.99%,85,2.42%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives between 3 and 5 mi,CEL Distance,142,5.04%,204,5.81%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives between 5 and 10 mi,CEL Distance,529,18.79%,671,19.10%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives between 10 and 25 mi,CEL Distance,1036,36.79%,1354,38.53%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives between 25 and 50 mi,CEL Distance,157,5.58%,169,4.81%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives between 50 and 100 mi,CEL Distance,56,1.99%,57,1.62%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Lives >100 mi,CEL Distance,759,26.95%,843,23.99%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Total CDL,CDL Distance,2884,"",3563,100.00%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Median distance traveled from CDL,CDL Distance,15.5482,"",,
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works within 1 mi,CDL Distance,65,2.25%,251,7.04%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works between 1 and 2 mi,CDL Distance,49,1.70%,57,1.60%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works between 2 and 3 mi,CDL Distance,58,2.01%,75,2.10%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works between 3 and 5 mi,CDL Distance,143,4.96%,194,5.44%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works between 5 and 10 mi,CDL Distance,574,19.90%,708,19.87%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works between 10 and 25 mi,CDL Distance,1032,35.78%,1245,34.94%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works between 25 and 50 mi,CDL Distance,146,5.06%,155,4.35%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works between 50 and 100 mi,CDL Distance,54,1.87%,55,1.54%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Works >100 mi,CDL Distance,763,26.46%,823,23.10%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",USA,Top CEL Country,2775,98.54%,3471,98.78%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",MEX,Top CEL Country,33,1.17%,35,1.00%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CAN,Top CEL Country,3,0.11%,3,0.09%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",BRA,Top CEL Country,1,0.04%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",NLD,Top CEL Country,1,0.04%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",AUS,Top CEL Country,1,0.04%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",SWE,Top CEL Country,1,0.04%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",,Top CEL Country,1,0.04%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",USA,Top CDL Country,2847,98.72%,3524,98.91%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",MEX,Top CDL Country,30,1.04%,32,0.90%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",CAN,Top CDL Country,2,0.07%,2,0.06%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",BRA,Top CDL Country,1,0.03%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",NLD,Top CDL Country,1,0.03%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",AUS,Top CDL Country,1,0.03%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",SWE,Top CDL Country,1,0.03%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",,Top CDL Country,1,0.03%,1,0.03%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131072011,Top CEL Census,49,1.74%,61,1.74%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133190011,Top CEL Census,21,0.75%,23,0.65%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133187001,Top CEL Census,14,0.50%,15,0.43%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133187002,Top CEL Census,13,0.46%,14,0.40%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133191041,Top CEL Census,12,0.43%,12,0.34%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132173004,Top CEL Census,9,0.32%,37,1.05%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133191031,Top CEL Census,9,0.32%,13,0.37%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133191012,Top CEL Census,9,0.32%,14,0.40%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136150011,Top CEL Census,7,0.25%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168161,Top CEL Census,7,0.25%,9,0.26%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136151002,Top CEL Census,7,0.25%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168593,Top CEL Census,7,0.25%,8,0.23%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132177002,Top CEL Census,6,0.21%,6,0.17%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136124021,Top CEL Census,6,0.21%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131080002,Top CEL Census,6,0.21%,6,0.17%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136133001,Top CEL Census,5,0.18%,5,0.14%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168542,Top CEL Census,5,0.18%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132177001,Top CEL Census,5,0.18%,5,0.14%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168373,Top CEL Census,5,0.18%,5,0.14%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040138124004,Top CEL Census,5,0.18%,5,0.14%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131072011,Top CDL Census,48,1.66%,56,1.57%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132173004,Top CDL Census,41,1.42%,218,6.12%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133190011,Top CDL Census,24,0.83%,27,0.76%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133187002,Top CDL Census,17,0.59%,29,0.81%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133187001,Top CDL Census,13,0.45%,13,0.36%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133191012,Top CDL Census,12,0.42%,21,0.59%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133191041,Top CDL Census,10,0.35%,10,0.28%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168162,Top CDL Census,9,0.31%,10,0.28%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168161,Top CDL Census,8,0.28%,9,0.25%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168552,Top CDL Census,8,0.28%,15,0.42%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168593,Top CDL Census,8,0.28%,9,0.25%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133188004,Top CDL Census,7,0.24%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040139413001,Top CDL Census,7,0.24%,8,0.22%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136150011,Top CDL Census,6,0.21%,6,0.17%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133197101,Top CDL Census,6,0.21%,6,0.17%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136152012,Top CDL Census,6,0.21%,6,0.17%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040136151002,Top CDL Census,6,0.21%,6,0.17%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040131081001,Top CDL Census,6,0.21%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040132168301,Top CDL Census,6,0.21%,6,0.17%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",040133191031,Top CDL Census,6,0.21%,10,0.28%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Phoenix CCD,Top CEL Micro,1558,55.33%,2097,59.68%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Chandler CCD,Top CEL Micro,194,6.89%,234,6.66%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Deer Valley CCD,Top CEL Micro,149,5.29%,175,4.98%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Tucson CCD,Top CEL Micro,81,2.88%,84,2.39%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",,Top CEL Micro,36,1.28%,38,1.08%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Buckeye CCD,Top CEL Micro,33,1.17%,36,1.02%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Prescott CCD,Top CEL Micro,20,0.71%,20,0.57%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Wickenburg CCD,Top CEL Micro,16,0.57%,16,0.46%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",North Pinal CCD,Top CEL Micro,14,0.50%,15,0.43%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Flagstaff CCD,Top CEL Micro,14,0.50%,14,0.40%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",El Paso CCD,Top CEL Micro,12,0.43%,13,0.37%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Albuquerque CCD,Top CEL Micro,12,0.43%,17,0.48%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Nogales CCD,Top CEL Micro,11,0.39%,11,0.31%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",San Diego CCD,Top CEL Micro,10,0.36%,10,0.28%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Maricopa-Stanfield CCD,Top CEL Micro,10,0.36%,11,0.31%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Los Angeles CCD,Top CEL Micro,9,0.32%,9,0.26%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Mingus Mountain CCD,Top CEL Micro,9,0.32%,9,0.26%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Tonto National Forest CCD,Top CEL Micro,7,0.25%,8,0.23%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Norman CCD,Top CEL Micro,7,0.25%,11,0.31%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Gila Bend CCD,Top CEL Micro,7,0.25%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Phoenix CCD,Top CDL Micro,1637,58.13%,2179,62.01%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Chandler CCD,Top CDL Micro,195,6.92%,243,6.92%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Deer Valley CCD,Top CDL Micro,149,5.29%,172,4.89%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Tucson CCD,Top CDL Micro,81,2.88%,85,2.42%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",,Top CDL Micro,33,1.17%,35,1.00%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Buckeye CCD,Top CDL Micro,28,0.99%,30,0.85%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Prescott CCD,Top CDL Micro,20,0.71%,20,0.57%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",North Pinal CCD,Top CDL Micro,16,0.57%,17,0.48%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Flagstaff CCD,Top CDL Micro,15,0.53%,15,0.43%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",El Paso CCD,Top CDL Micro,14,0.50%,15,0.43%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Albuquerque CCD,Top CDL Micro,13,0.46%,18,0.51%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",San Diego CCD,Top CDL Micro,12,0.43%,12,0.34%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Wickenburg CCD,Top CDL Micro,12,0.43%,12,0.34%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Salt River CCD,Top CDL Micro,12,0.43%,13,0.37%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Nogales CCD,Top CDL Micro,10,0.36%,10,0.28%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Chicago city,Top CDL Micro,8,0.28%,8,0.23%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Los Angeles CCD,Top CDL Micro,8,0.28%,8,0.23%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Boise City CCD,Top CDL Micro,8,0.28%,8,0.23%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Mingus Mountain CCD,Top CDL Micro,7,0.25%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Norman CCD,Top CDL Micro,6,0.21%,7,0.20%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Maricopa County,Top CEL Admin,1971,69.99%,2582,73.48%
"Blue Nile Blue Nile Jewelry - Fashion Square, Scottsdale, AZ|11088822",Pima County,Top CEL Admin,86,3.05%,90,2.56%
