Polygon ID,Bucket,Type,Visitor Count,Visitor Percentage,Visit Count,Visit Percentage
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530422003,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",481872106141,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",080690016021,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530459002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910208131,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203263,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910204082,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480219506021,Top CEL Census,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910201131,Top CEL Census,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530003081,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530022161,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910201144,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480270233022,Top CEL Census,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480219505062,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480219508051,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910201151,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480219505061,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",481130006112,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",482150224012,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480913109042,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",530330094003,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",481130180022,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480291419002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480270202011,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530301002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",482015549051,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",040131096034,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480913107071,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530424001,Top CEL Census,1,0.26%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530456001,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",483290017002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480410020211,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203272,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203113,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910206071,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530022131,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",482015430075,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530468002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",401190109024,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530464002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480291720062,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",220550014222,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",482090109171,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",461030110021,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530443003,Top CEL Census,1,0.26%,9,0.78%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910208162,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530352001,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530354003,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",200450005022,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480291204012,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910212011,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480499511002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530457003,Top CEL Census,1,0.26%,7,0.61%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480291918121,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530022211,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",120690313152,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",040130610622,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530314003,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203194,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530445003,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910201203,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",200790301004,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",120350601031,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480219503031,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",482013413031,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203261,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910206092,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910215162,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",483396927023,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530466002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",120990072061,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480270213011,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530016035,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",481130141472,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480270225033,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480219501022,Top CEL Census,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480850317112,Top CEL Census,1,0.26%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910205072,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530418002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530442001,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910208143,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",1102000012811,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530022011,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203111,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",482015555031,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480270234024,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910208132,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203342,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910215172,Top CEL Census,1,0.26%,5,0.44%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910206061,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530329001,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530357001,Top CEL Census,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910215182,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530306002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530331001,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480291218125,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910206072,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530414002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530024512,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203363,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910209004,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530025001,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530428003,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",280719502033,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910205091,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",171670031003,Top CEL Census,1,0.26%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",060530145001,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480219502021,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910207121,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203341,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910201201,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530359002,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530003091,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",483090037082,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",210079501004,Top CEL Census,1,0.26%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",482090109051,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530307003,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203101,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480850313281,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",061110075074,Top CEL Census,1,0.26%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530454002,Top CDL Census,31,7.65%,526,45.50%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530454003,Top CDL Census,6,1.48%,9,0.78%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530019132,Top CDL Census,3,0.74%,4,0.35%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530342003,Top CDL Census,3,0.74%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530344002,Top CDL Census,3,0.74%,4,0.35%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530432003,Top CDL Census,3,0.74%,18,1.56%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910207122,Top CDL Census,3,0.74%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530435001,Top CDL Census,3,0.74%,4,0.35%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530452002,Top CDL Census,3,0.74%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203292,Top CDL Census,3,0.74%,8,0.69%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530455002,Top CDL Census,3,0.74%,4,0.35%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530022201,Top CDL Census,2,0.49%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530429002,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910207041,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910205163,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530305003,Top CDL Census,2,0.49%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910205081,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530413001,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530002042,Top CDL Census,2,0.49%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530431001,Top CDL Census,2,0.49%,16,1.38%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530308002,Top CDL Census,2,0.49%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203453,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530350002,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530452001,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910204112,Top CDL Census,2,0.49%,4,0.35%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203301,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530374002,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910215111,Top CDL Census,2,0.49%,7,0.61%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530430001,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530020021,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530006052,Top CDL Census,2,0.49%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530013111,Top CDL Census,2,0.49%,39,3.37%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530421003,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",483090037092,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910201243,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530013103,Top CDL Census,2,0.49%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203311,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530003093,Top CDL Census,2,0.49%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530351001,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910203113,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910207091,Top CDL Census,2,0.49%,6,0.52%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530464002,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530337002,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910215162,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530372002,Top CDL Census,2,0.49%,47,4.07%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480219501023,Top CDL Census,2,0.49%,11,0.95%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480850319042,Top CDL Census,2,0.49%,12,1.04%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480270216012,Top CDL Census,2,0.49%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530019122,Top CDL Census,2,0.49%,3,0.26%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910205091,Top CDL Census,2,0.49%,2,0.17%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530410002,Top CDL Census,1,0.25%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530006062,Top CDL Census,1,0.25%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",480291918064,Top CDL Census,1,0.25%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910201233,Top CDL Census,1,0.25%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530403002,Top CDL Census,1,0.25%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484910208141,Top CDL Census,1,0.25%,1,0.09%
"Blue Nile Blue Nile Jewelry - Domain Northside, Austin, TX|11050622",484530401003,Top CDL Census,1,0.25%,1,0.09%
